// Reference=Talairach
// Bush, 1998: Interference - Neutral
// Subjects=9
43	27	34
-46	18	25
12	9	34
-56	-3	18
-40	-6	37
43	-48	-6
-28	-66	40

// Carter, 1995: Incongruent - Neutral
// Subjects=15
-22	-16	48
-8	22	28
12	44	20
-50	4	8
40	-20	16
44	-36	44

// Carter, 1995: Incongruent - Congruent
// Subjects=15
10	8	48
-38	-52	44
20	-70	40
20	48	24
-14	-96	0
-24	-48	20
28	-38	20

// MacDonald, 2000: Color, Incongruent > Color, Congruent
// Subjects=12
4	1	43
51	-3	43
59	-10	13
2	-65	16
-2	-16	14

// de, 2001: Semantically Related Distractor vs. Control
// Subjects=8
-52.73	-18.91	-11.02
56.55	3.06	-8.89
-43.89	-45.79	13.61
8.36	55.77	11.5
-4.57	37.73	4.17
-28.64	54.27	8.93
15.02	19.18	58.6
-51.55	-36.67	35.97
6.37	-71.39	-14.99

// Peterson, 2002: Simon Incongruent vs. Congruent
// Subjects=10
27.14	-5.84	44.72
-31.15	-8.15	41.71
25.52	-72.65	6.83
-27.22	-74.15	4.9
8.95	12.19	24.5
-10.53	8.3	26.51
38.77	-46.75	-8.5
-43.6	-49.12	-10.12
40.15	-40.17	29.98
-43.12	-38.72	27.81
39.56	4.34	17.07
-41.89	1.88	16.36
35.97	27.07	15.56
-37.14	29.31	14.53

// Bench, 1993: Stroop I vs. Crosses I
// Subjects=6
32	32	-8
32	28	-4
32	26	0
4	-4	20
-20	-66	44
20	-68	48

// Bench, 1993: Stroop I vs. Neutral
// Subjects=6
-32	-64	44
38	-44	48

// Bench, 1993: Stroop II vs. Crosses II
// Subjects=6
18	40	4
20	42	8
22	42	12
26	40	16
30	44	20

// George, 1994: Standard Stroop - Control
// Subjects=21
-20	0	28
-22	24	32
26	-10	28
-26	-62	36
-12	-24	0
4	-20	0
-44	32	8
-36	10	4
26	12	4
-46	-42	36

// Fan, 2003: Flanker Incongruent - Congruent
// Subjects=12
18.44	-43.2	61.75
-32.47	47.83	17.27
22.82	-62.04	4.19
-31.31	-21.22	50.38
55.96	-30.59	27.55
-8.64	22.27	27.86
-15.97	-55.72	-1.27
-56.94	-17	28.54
-3.45	8.62	51.88
48.89	-51.81	-5.21
-34.53	-34.14	9.47
-38.23	-66.96	-0.91
17.48	49.26	20.05
9.34	-49.38	48.4

// Leung, 2000: Stroop Positive
// Subjects=19
7	1	60
-7	0	59
6	23	39
-6	23	38
39	33	23
-40	32	23
44	8	30
-46	8	31
44	22	11
-44	21	11
18	1	10
-19	-1	10
53	-40	3
-53	-42	4
34	4	10
-34	6	11

// Mead, 2002: Incongruent > Congruent
// Subjects=18
-44	3	30

// Mead, 2002: Incongruent > Neutral
// Subjects=18
-44	4	29

// Taylor, 1997: Stroop - Neutral Words
// Subjects=12
26	53	27
33	41	16
42	26	-2
44	44	2
19	30	11
3	35	18
-48	26	14
53	14	25
-35	-46	36
26	19	9
35	14	2
-28	14	-4

// Milham, 2002: Incongruent > Congruent or Neutral, Young Subjects
// Subjects=12
-48	44	8
42	16	6
4	10	54
-18	-68	56
2	32	34
4	18	40
-42	28	32
-46	14	32
-40	4	46
-48	-36	50
-38	-46	60
42	-90	10
-4	-88	34
68	-20	-2

// Milham, 2001: Incongruent > Neutral
// Subjects=16
40	8	42
0	10	44
-24	-68	40
-42	2	36
-34	20	24
-34	-52	44
-42	-46	46

// Milham, 2005: Incongruent vs. Congruent
// Subjects=18
31.06	-30.25	-20.23
-12.55	-24.6	16.06
6.46	-16.02	-1.36
-39.06	-47.39	-10.92
-25.91	-74.05	-12.57
-18.27	-51.6	-7.45
30.87	-74.78	-8.65
46.12	-47.91	-14.05
51.81	-37.28	-2.46
0.58	-67.51	0.68
21.41	-62.24	4.77
-25.99	-65.34	29.61
-31.61	-48.46	34.3
0.55	-54.32	32.3
49.81	-46.58	24.06
30.85	-50.79	32.72
-29.27	52.19	8.29
-35.1	14.09	9.39
-40.88	3.16	32.17
33.11	25.57	-0.3
36.77	10.41	27.69
4.61	16.26	29.68
-4.93	9.5	47.28

// Norris, 2002: Incongruent vs. Neutral, GE-EPI, Activations
// Subjects=7
1	26	42
-38	5	30
44	15	36
-38	35	5
31	53	15
-21	-77	43
25	-69	44
-38	-72	1
40	-73	-2

// Banich, 2001: Incongruent, Color vs. Neutral
// Subjects=14
-42	10	34
-34	22	-2
2	16	42
-6	-74	50
16	-74	14
2	-74	-8
12	-86	-6
-24	-74	42
-42	-44	42

// Banich, 2001: Incongruent, Object vs. Neutral
// Subjects=14
-56	-10	-2
-40	-14	10
-58	26	12
-34	22	-2

// Zysset, 2001: Incongruent vs. Neutral
// Subjects=9
1	26	42
-38	5	30
44	15	36
-38	35	5
31	53	15
-21	-77	43
25	-69	44
-38	-72	1
40	-73	-2

// Zysset, 2001: Incongruent vs. Congruent
// Subjects=9
-37	5	31
-29	-52	-9
31	-49	-10
-14	-99	0

// Kerns, 2005: Conflict-Related Activity in Normal Subjects
// Subjects=13
2	14	41
-28	-4	53
44	-50	55
-37	23	25
42	25	25
56	-49	27
-58	-46	16
39	47	9
17	-31	6
-57	-51	6
-16	-15	4
50	24	3
-45	25	-5

// Heckers, 2004: Interference vs. Control, Normals
// Subjects=15
-39.96	34.48	19.48
-42.07	3.28	30.9
-1.52	11	46.73
32.06	7.32	25.33
-27.41	0.3	41.68
37.64	36.76	31.82
19.71	42.9	-11.14
24.38	7.13	46.8
36.16	17.54	-2.46

// Tang, 2006: Numerical Task Conflict Trials > Numerical Task Non-Conflict 
// Trials
// Subjects=18
28.18	-54.58	44.17
-11.01	2.46	54.79
11.91	-8.17	14.22
15.7	2.59	13.88
6.47	3.92	5.05
13.33	6.44	53.81
-21.68	-18.6	6.21
32.92	49.79	-2.66
30.64	-74.28	-7.39
-42.05	-46.33	-17.37
39.72	2.19	35.91

// Tang, 2006: Physical Task Conflict Trials > Physical Task Non-Conflict 
// Trials
// Subjects=18
-38.46	25.92	15.37

// Liu, 2004: Simon Incongruent > Simon Congruent
// Subjects=11
-12.28	40.78	5.84
-33.15	32.8	14.24
29.35	54.08	30.49
27.35	35.99	45.58
10.24	25.61	61.09
23.51	13.73	36.87
-12.84	-67.78	65.73
-35.47	-46.49	63.35
19.35	-64.27	66.15
-44.8	-36.39	25.95
27.08	-76.41	-12.4
-16.37	-49.83	-5.51
-44.96	-76.55	28.77
44.01	-77.33	29.26
-14.7	-93.07	15.21
38.73	-7	-26.04
-35.15	-18.52	-16.26
29.09	-37.19	-0.79
-46.65	-51.23	-9.41
-61.62	-12.26	-21.44
53.6	-65.85	-2.5
-54.14	-24.97	-2.32
-42.92	-54.21	6.71
38.46	-58.71	6.92
40.44	-27.08	18.04
-36.88	21.89	-22.69
-31.29	0.75	-20.41
-35.25	-20.61	16.18
32.97	-10.69	0.96
31.03	-13.61	17.04
-5.14	-33.6	66.19
-41	-34.94	62.25
36.55	-24.03	59.83
32.81	-21.28	47.32

// Roth, 2006: Incongruent > Congruent, Normals
// Subjects=11
39.64	19.51	15.8
38.17	-52.6	-35.19
-44.21	-10.73	49.36
-21.37	-51.85	-11.81

// Kronhaus, 2006: Incongruent Stroop > Letter String, Healthy Controls
// Subjects=11
-30	-53	-2
-28	40	-2
-33	40	-18
34	-35	-7
-23	31	4
-12	-49	42

// Coderre, 2008: Kana Incongruent > Kana Congruent
// Subjects=9
9	14	34
-6	20	43
-6	47	3
39	2	25
-45	-46	40

// Coderre, 2008: Kanji Incongruent > Kanji Congruent
// Subjects=9
-6	20	37
9	23	37
-7	35	4
-6	2	52
-48	5	31

// Coderre, 2008: Kana Incongruent > Kana Words
// Subjects=9
7	17	42
36	-1	39
-45	-52	40
-45	11	37
-4	17	49
39	-49	28
12	-88	4

// Coderre, 2008: Kanji Incongruent > Kanji Words
// Subjects=9
-15	2	36
9	5	31
-10	8	52
43	-46	20
-9	-82	-11
