// Reference=Talairach
// Brown, 2007: Preparation, Antisaccade > Preparation, Prosaccade
// Subjects=11
27	-5	53
28	-6	54
0	2	50
-1	9	39
32	49	21
49	5	35
52	4	37
46	21	26
35	47	46
37	47	47
16	67	48
20	66	49
2	60	54
0	27	23

// Brown, 2007: Response, Antisaccade - Preparation, Antisaccade
// Subjects=11
23	-8	54
26	-8	52
0	-1	55
50	4	25
52	24	34
36	33	35
30	48	49
29	47	48
17	65	51
19	63	49
0	56	51

// Chikazoe, 2007: Antisaccade - Control Saccade
// Subjects=24
20.54	-12.17	52.12
32.38	15.18	2.66
-32.39	15.51	1.6
31.7	-8.16	49.08
46.9	11.15	24.14
-33.09	-11.55	47.67
-25.8	-12.46	56.71
33.92	29.32	31.05
-21.93	-7.53	44.63
-44.05	0.56	39.62
37.86	49.33	18.6
28.22	15.44	38.65
-4.97	29.35	32.2
-5.09	17.48	38.28
7.98	25.56	32.06
9.7	11.81	37.99
0.33	-14.58	38.94
-1.68	-4.78	54.24
11.97	31.36	11.05
5.72	11.6	59.52
5.56	-70.03	48.18
-27.71	-60.37	46.74
40.89	-48.85	41.78
-7.3	-58.26	43.68
-16.53	-48.9	44.41
-18.45	-69.56	44.22
48.45	-44.11	31.55
-51.62	-48.19	38.48
-58.93	-38.32	33.88
-5.6	-64.91	53.89
51.97	-34.52	48.73
16.85	-70.56	33.91
16.77	-54.66	44.42
-58.88	-26.96	33.16
-10.93	-77.87	32.75
39.15	-35.27	37.63
57.77	-25.36	31.68
-10.36	-33.39	0.94
52.31	-44.78	18.94
41.23	-53.69	14.3
50.62	-52.69	3.75
-38.32	-76.8	3.56
31.8	-75.01	21.13
-29.25	-74.51	18.34
-3.04	-21.26	11.22
23.45	-31.77	-36.17
-6.58	-3.6	3.82
2.58	-33.63	2.94
25.03	-55.71	-22.2
-6.41	-20.67	-14
8.26	-1.64	2.46
29.01	-44.49	-40.89
11.99	-25.18	-6.91
-34.26	-61.34	-20.13

// Doricchi, 1997: Antisaccades vs. Fast-Regular
// Subjects=10
-6	26	12
2	26	16
-32	0	48
22	0	48
-38	-4	44
-32	8	40
30	2	40
-38	28	32
36	10	36
-4	54	36
6	34	44
-12	-36	48
28	-36	48
-36	-54	32
30	-48	28
18	2	48

// Ettinger, 2008: Saccade-by-Delay Interaction
// Subjects=17
51.76	-45.88	31.07
24.39	-7.45	61.83
-26.04	-10.44	56.58
39.46	-10.06	52.84
24.27	-66.77	54.15
-31.7	-60.56	46.21
9.47	-75.19	38.87
-12.94	-76.7	36.3
39.87	32.78	33.48
48.56	11.48	5.87
11.89	-12.14	14.62
3.89	-2.96	58.19
-14.27	1.22	17.11
11.93	-87.39	-10.77
-12.47	-84.64	-2.3

// Ford, 2005: Late preparatory period comparison: Anti vs. Pro
// Subjects=10
-26	-7	51
21	-6	54
-26	41	25
7	1	55
8	13	31
-26	-50	40
-19	-69	39
8	-67	43

// Kimmig, 2001: Pro-Saccade and Anti-Saccade
// Subjects=15
41	-4	49
2	-1	57
28	-64	49
9	-78	47
10	-92	-2
44	-72	1
-45	-7	45
-4	-1	53
-29	-68	49
-15	-78	46
-13	-92	-5
-49	-74	0

// Matsuda, 2004: Anti-Saccades > Saccades
// Subjects=21
37.74	39.32	24.86
-36.2	45.81	18.82
24.26	-2.88	53.06
-27.49	-2.09	46.86
13.01	-67.86	44.91
-25.86	-53.1	49.26
57.87	-22.8	24.72
-62.51	-37.43	24.9
7.85	11.82	37.96
-12.55	6.16	38.88
10.1	-14.52	-0.53
-12.15	-18.3	0.54

// O'Driscoll, 1995: Antisaccade - Saccade
// Subjects=10
-13.4	-13.1	8
-1.9	9.8	44
-31.2	-2.9	48
24.9	-1.7	56
14.7	-61.6	52
19.8	-1.7	8
40.2	60.3	8
-4.5	-85.8	8

// Paus, 1993: Oculomotor, Antistimulus - Prostimulus
// Subjects=9
12	8	51
1	10	42
-15	-6	51
17	-64	49
0	-59	54
7	-81	5
-9	-18	-6

// Sweeney, 1996: Antisaccades - Visually Guided Saccades, Increases
// Subjects=11
36	-14	40
8	-22	64
-40	26	32
26	36	28
-14	-68	32
20	-76	32
20	8	8

// Sweeney, 1996: Conditional Antisaccades - Visually Guided Saccades, 
// Increases
// Subjects=11
-50	-8	40
-14	-64	32
18	-74	32
-18	20	4
12	14	8

// Audoin, 2005: PASAT - REPEAT, Controls
// Subjects=18
-19.58	-1.11	65.94
-27.95	-0.64	62.91
-35.18	-9.06	40.86
-47.17	10.56	33.67
-35.44	-11.91	60.15
-5.33	6.97	50.61
-41.49	-1.83	25.06
-57.34	9.99	24.55
-56.19	13.22	9.27
-33.93	22.42	25.78
-53.5	21.32	20.36
-52.32	23.11	1.57
-39.1	-39.1	46.26
-38.09	-50.37	36.75
-10.46	-63.53	65.85
-28.03	-54.76	53.03
-28.09	-62.01	55.91
-31.7	-65.19	44.55
-42.9	-8.97	-12.83
-39.1	-3.61	-16.27
-62.5	-12.23	-16.9
-44.82	-44.1	-19.24
