// Reference=MNI
// Fehr T, 2007: Addition, Complex > Simple
// Subjects=11
-4.04	13.59	61.66
8.08	11.58	60.47
6.06	18.07	54.28
-42.42	41.75	33.76
36.36	5.61	34.03
42.42	26.46	29.69
42.42	46.07	29.64
-42.42	-51.74	46.24
-18.18	-71.51	49.55
-28.28	-53.9	26.54
-32.32	-84.27	-8.45
24.24	-75.73	7.97
18.18	-81.65	2.22
18.18	-92.46	-10.11
-32.32	-48.34	18.13
-48.48	-47.98	-12.31
50.51	-46.02	-9.81

// Fehr T, 2007: Subraction, Complex > Simple
// Subjects=11
-42.42	37.53	35.72
-2.02	13.69	59.49
2.02	16.11	52
-40.4	30.22	37.51
-36.36	48.03	31.92
-28.28	4.27	62.26
44.44	26.46	29.69
44.44	46.07	29.64
42.42	5.61	34.03
38.38	20.28	7.6
-44.44	-51.84	48.41
32.32	-59.87	43.64
-12.12	-73.62	50.53
-30.3	-68.06	42.11
32.32	-76.04	36.25
28.28	-65.69	35.71
-10.1	-6.43	-18.25
-6.06	-14.47	22.09

// Fehr T, 2007: Multiplication, Complex > Simple
// Subjects=11
2.02	16.11	52
-38.38	40.31	42.39
-40.4	30.22	37.51
44.44	26.46	29.69
44.44	9.83	32.08
28.28	-66.15	-21.7
-8.08	-36.04	-2.08
-4.04	-7.62	8.3
-4.04	-22.14	9.71

// Fehr T, 2007: Division, Complex > Simple
// Subjects=11
2.02	16.11	52
-40.4	27.95	41.74
-46.46	49.73	-4.28
-42.42	28.52	29.8
44.44	28.52	29.8
46.46	11.89	32.19
34.34	2.11	64.32
55.56	18.07	32.51
-34.34	23.73	.16
-32.32	-78.35	41.57
-12.12	-77.84	52.48
32.32	-80.16	36.04
16.16	-75.73	51.5
2.02	-7.62	8.3
8.08	-1.8	16.23

// Grabner R H, 2007: Multi-Digit > Single-Digit
// Subjects=12
36	-68	-26
-28	26	-4
30	30	-2
-36	-42	44
-46	8	30
-42	-66	-30
0	-74	-24
10	26	36
-26	-2	54
-10	16	44
0	-70	10
38	-46	42
24	-28	6
-48	36	28
-10	-22	12

// Grabner R H, 2009: Procedural > Retrieval
// Subjects=28
12	3	0
-9	-72	51
9	15	51
36	-3	63
45	9	27
30	-66	45
-3	-75	12
-51	-63	-12
-15	-42	-3

// Kong J, 2005: Main Effect of Procedure Complexity (with carrying/borrowing 
// vs. without carrying/borrowing)
// Subjects=16
-3	15	51
6	21	42
-45	9	27
-24	-78	36

// Lazeron R H C, 2003: High vs. Low 
// Subjects=9
-14.37	-48.98	63.16
26.76	-60.73	20.44
36.13	8.17	58.95
-11.49	19.77	48.45
48.68	11.94	15.34
13.66	35.44	-9.38
-24.16	-14.49	7.58
23.38	-4.03	16.58
-11.51	-46	-43.61
29.76	-71.68	-55.41

