// Reference=MNI
// Chochon F, 1999: Multiplication vs. Control
// Subjects=8
42	-30	45
39	-42	42
33	-48	45
-45	-42	39
-39	-54	48
-27	66	42
24	9	48
42	45	18
36	27	-6
-30	-6	51
-36	27	3
-12	18	36

// Chochon F, 1999: Subtraction vs. Control 
// Subjects=8
42	-30	45
42	-39	39
39	-42	42
33	-48	45
-45	-42	39
-39	-54	48
-27	66	42
24	9	48
42	45	18
36	27	-6
-30	-6	51
-36	27	3
-42	-3	51
-12	18	36

// Chochon F, 1999: Multiplication vs. Digit Naming
// Subjects=8
-51	3	39
-30	-72	33
-45	-36	36
48	-30	48

// Chochon F, 1999: Multiplication vs. Comparison
// Subjects=8
-30	-69	39

// Chochon F, 1999: Subtraction vs. Digit Naming
// Subjects=8
-27	-60	42
48	18	15
30	27	3
42	-30	45
-54	3	39
-48	33	21
42	42	21
-51	42	42
6	21	33
-39	24	3
-27	-9	48

// Chochon F, 1999: Subtraction vs. Comparison
// Subjects=8
27	-63	30
27	-39	33
6	21	33
-51	36	18
48	18	15
24	42	3
33	24	3
39	-42	42
-39	30	-3
42	42	18
-42	-48	48
-57	6	18
-54	6	39

// Chochon F, 1999: Subtraction vs. Multiplication
// Subjects=8
48	15	30
39	-39	54
30	27	3
-42	6	27

// Zago L, 2001: Compute vs. Read
// Subjects=6
-28	18	2
-40	0	36
-26	6	58
-48	26	28
30	8	54
-28	-54	48
-42	-38	40
-18	-70	50
32	-68	42
22	-82	-6
30	-88	2
60	-66	-12
-28	-88	-8
-48	-62	-14

// Audoin B, 2005: PASAT - REPEAT, Controls
// Subjects=18
-19.19	7.05	68.93
-28.28	7.2	65.68
-36.36	-4.07	42.23
-49.49	16.01	32.4
-36.36	-5.1	63.94
-4.04	14.1	50.8
-43.43	1.95	24.04
-60.61	14.41	22.53
-59.6	16.27	5.21
-35.35	27.85	22.15
-56.57	26.05	16.61
-55.56	26	-4.46
-40.4	-35.47	51.45
-39.39	-48.44	42.06
-9.09	-59.31	75.22
-28.28	-51.38	60.41
-28.28	-58.79	64.37
-32.32	-63.37	52.16
-45.45	-9.57	-17.24
-41.41	-4.22	-21.7
-66.67	-13.54	-21.05
-47.47	-47.62	-20.63
-36.36	-66.41	-39.6
-26.26	-73.72	-37.63
13.13	15.85	35.66
1.01	2.47	34.95
47.47	1.8	27.3
57.58	36.19	-1.48
55.56	37.79	-14.5
46.46	58.43	-14.5
44.44	58.02	-4.99
38.38	61.98	-1.18
69.7	-32.28	5.91
71.72	-25.53	16.06
67.68	-39.64	8.79
37.37	2.22	-27.29
42.42	-60.08	4.45
54.55	-36.19	-22.35
68.69	-10.29	-24.43
43.43	-32.23	-18.55
39.39	-5.97	-28.95
5.05	-89.47	-7.56
43.43	4.43	15.47
15.15	-77.74	28.54
34.34	-66.46	-38.41

// Fehr T, 2007: Addition, Complex > Simple
// Subjects=11
-4.04	13.59	61.66
8.08	11.58	60.47
6.06	18.07	54.28
-42.42	41.75	33.76
36.36	5.61	34.03
42.42	26.46	29.69
42.42	46.07	29.64
-42.42	-51.74	46.24
-18.18	-71.51	49.55
-28.28	-53.9	26.54
-32.32	-84.27	-8.45
24.24	-75.73	7.97
18.18	-81.65	2.22
18.18	-92.46	-10.11
-32.32	-48.34	18.13
-48.48	-47.98	-12.31
50.51	-46.02	-9.81

// Fehr T, 2007: Subraction, Complex > Simple
// Subjects=11
-42.42	37.53	35.72
-2.02	13.69	59.49
2.02	16.11	52
-40.4	30.22	37.51
-36.36	48.03	31.92
-28.28	4.27	62.26
44.44	26.46	29.69
44.44	46.07	29.64
42.42	5.61	34.03
38.38	20.28	7.6
-44.44	-51.84	48.41
32.32	-59.87	43.64
-12.12	-73.62	50.53
-30.3	-68.06	42.11
32.32	-76.04	36.25
28.28	-65.69	35.71
-10.1	-6.43	-18.25
-6.06	-14.47	22.09

// Fehr T, 2007: Multiplication, Complex > Simple
// Subjects=11
2.02	16.11	52
-38.38	40.31	42.39
-40.4	30.22	37.51
44.44	26.46	29.69
44.44	9.83	32.08
28.28	-66.15	-21.7
-8.08	-36.04	-2.08
-4.04	-7.62	8.3
-4.04	-22.14	9.71

// Fehr T, 2007: Division, Complex > Simple
// Subjects=11
2.02	16.11	52
-40.4	27.95	41.74
-46.46	49.73	-4.28
-42.42	28.52	29.8
44.44	28.52	29.8
46.46	11.89	32.19
34.34	2.11	64.32
55.56	18.07	32.51
-34.34	23.73	.16
-32.32	-78.35	41.57
-12.12	-77.84	52.48
32.32	-80.16	36.04
16.16	-75.73	51.5
2.02	-7.62	8.3
8.08	-1.8	16.23

// Ischebeck A, 2006: Multiplication Untrained vs. Number Matching
// Subjects=12
33	18	3
9	-6	63
57	3	21
-18	9	3
-30	24	6
54	-42	45
-33	-57	39
51	-57	-9
27	-96	3
-3	-57	-36
-21	-96	3
-3	-69	-6
-27	-60	-30

// Ischebeck A, 2006: Subtraction Untrained vs. Number Matching
// Subjects=12
57	3	21
36	18	3
42	42	6
48	24	27
18	-15	0
27	3	57
9	0	60
21	9	9
-51	30	27
-45	15	3
-15	-3	3
-33	-6	54
33	-81	30
-33	-63	36
27	-90	-9
9	-81	15
33	-51	-33
-21	-96	3
-24	-75	12
-12	-75	-18
0	-48	-24

// Ischebeck A, 2006: Subtraction Untrained vs. Multiplication Untrained
// Subjects=12
-33	-78	24
-18	-81	-9

// Mainero C, 2004: PASAT, Normals
// Subjects=22
40.4	42.31	21.82
50.51	11.68	36.53
-42.42	34.13	20.3
-34.34	21.93	-5.88
44.44	3.65	31.75
-48.48	4.37	38.32
-40.4	0.05	42.44
-50.51	4.32	17.64
-32.32	6.43	60.19
-24.24	-.52	54.39
8.08	20.43	47.87
-8.08	6.23	64.54
50.51	-36.35	48.14
38.38	-44.12	37.94
42.42	-44.48	45.54
-48.48	-40	38.15
-34.34	-44.33	42.28
-42.42	-36.65	-35.49
65.66	-34.34	5.81
48.48	-32.17	3.74
48.48	-25.69	-2.68
59.6	-14.26	-4.4
-38.38	-31.87	-3.03
-63.64	-33.62	12.37
-53.54	-44.22	18.34
34.34	17.45	2.01
42.42	15.55	-1.49
-34.34	16.06	9.55
24.24	18.58	-.12
20.2	.1	19.59
-5.05	.36	14.17
-25.25	-12.1	-6.66
12.12	-8.08	18.07
-2.02	-27.75	-2.8
-2.02	-43.76	-14.45
14.14	-12.05	-7.85
10.1	-27.54	-7.55

// Krueger F, 2008: Integration Verification - Font Verification
// Subjects=18
-44.44	-59.87	43.64
-40.4	12.2	47.44
-28.28	11.79	56.12
-48.48	20.18	31.54
-8.08	-76.14	60.19
-36.36	-75.57	48.25
-8.08	-76.04	36.25
40.4	-76.04	36.25
-32.32	-84.48	40.16
0	-35.78	36.2
-4.04	-40.16	19.65
-4.04	-32.12	24.42

// Newman S D, 2011: Number Easy vs. Fixation
// Subjects=15
32	-50	44
-38	-46	48
-28	-64	46
-4	16	46
-8	4	14
26	-62	-30
12	8	12
-32	2	54
-48	2	36

// Newman S D, 2011: Number Hard vs. Fixation
// Subjects=15
-38	-46	48
-30	-60	42
-14	-2	0
-4	18	48
32	-50	42
-4	-24	-10
10	6	12
-48	2	36
-30	4	54
28	-2	58

// Newman S D, 2011: Number > Word
// Subjects=15
-24	-42	6
-54	-30	40
-42	-4	20
22	-42	12
-12	36	8
36	-40	50

// Grabner R H, 2007: Multi-Digit > Single-Digit
// Subjects=12
36	-68	-26
-28	26	-4
30	30	-2
-36	-42	44
-46	8	30
-42	-66	-30
0	-74	-24
10	26	36
-26	-2	54
-10	16	44
0	-70	10
38	-46	42
24	-28	6
-48	36	28
-10	-22	12

// Ischebeck A, 2008: Differences, Division > Multiplication
// Subjects=17
57	-48	-9
-33	-78	39

// Kong J, 2005: Addition Without Carrying vs. Rest
// Subjects=16
-9	12	42
-21	-3	45
33	-93	-3
-30	-90	0
-27	12	0

// Kong J, 2005: Adding With Carrying vs. Rest
// Subjects=16
-6	12	42
-42	9	30
48	12	27
-24	-3	45
-42	-78	0
-45	-66	-15
-15	-93	-12
15	-96	-6
-21	-33	-3
-27	24	3
33	21	0
-39	-51	-30
-30	-72	-21
-39	-54	-30

// Kong J, 2005: Subtraction Without Borrowing vs. Rest
// Subjects=16
-9	12	42
-27	-60	-48
33	-60	42
-24	-72	30
-42	9	30
45	15	24
45	-75	-15
-12	-96	-15
-42	-72	-9
33	33	-6
-27	24	0

// Kong J, 2005: Subtraction With Borrowing vs. Rest
// Subjects=16
-6	12	42
-42	12	24
-24	-6	45
-27	-75	42
30	-54	45
-24	-69	36
-45	-69	-9
-30	24	0
30	24	0
-12	-9	0

// Kong J, 2005: Main Effect of Arithmetic Type (subtraction vs addition)
// Subjects=16
-39	21	24
-24	-72	39
-27	-60	51
-12	-75	45
48	-39	51

// Kong J, 2005: Main Effect of Procedure Complexity (with carrying/borrowing 
// vs. without carrying/borrowing)
// Subjects=16
-3	15	51
6	21	42
-45	9	27
-24	-78	36

// Wu S S, 2009: Mental Arithmetic, Roman, Calculation - Identification
// Subjects=18
36	-50	42
54	-54	-18
2	-64	-30
36	-88	4

// Wu S S, 2009: Mental Arithmetic, Arabic, Calculation - Identification
// Subjects=18
-52	14	30
-22	-70	42
34	-52	44

// Wu S S, 2009: Mental Arithmetic, Arabic - Roman
// Subjects=18
-46	-72	20
-4	56	24

// Wu S S, 2009: Mental Arithmetic, Roman - Arabic
// Subjects=18
-54	10	8
-26	32	-4
-22	8	58
-2	6	60
38	20	-6
-24	-58	-42

// Christodoulou C, 2001: mPASAT > control, Healthy controls
// Subjects=7
-45.93	9.91	42.28
-21.94	5.06	58.04
-48.46	37.81	19.39
-39.72	51.64	29.08
-15.62	17.02	47.78
-50.82	-20.62	-8.4
-67.76	-44.34	14.4
57.53	-35.39	11.38
64.31	-52.85	30.92
61.62	-19.6	-3.7
-35.4	-31.46	12.58
-41.46	-43.67	43.02
62.08	-35.84	29.28
48.99	-25.87	21.79
53.44	-29.28	31.02
40.6	-45.93	37.37
-52.67	-20.47	16.27
33.67	-25.25	6.3
18.53	.85	10.7
-7.39	-10.09	9.98
5.4	-2.57	-2.18
20.67	-8.07	7.07
14	-20.39	-9.53
18.09	-79	-39.66

// Maruishi M, 2007: PVSAT - CRT, Healthy Controls
// Subjects=12
-46	1	48
-50	7	22
-46	26	19
-42	-38	39
-46	-35	46
-32	-49	60
48	-41	40

// Montojo C A, 2008: NMBR, RULE, BOTH > HOLD
// Subjects=16
44.24	3.14	36.76
-47.57	-13.19	29.26
34.04	-8.73	39.65
-10.46	67.03	36.6
-11.6	69.81	1.03
4.02	28.6	14.45

// Montojo C A, 2008: Main effect of Condition (NMBR, RULE, BOTH)
// Subjects=16
-34.39	54.22	32.71
37.37	62.03	41.94
-12.91	78.11	42.39
-50.23	39.64	38.24
14.21	75.53	38.28
2.23	-.67	61.43
-8.1	-5.38	51.01

// Montojo C A, 2008: Main effect of Event (CUE, CALC, ANSW) 
// Subjects=16
-27.25	68.55	35.77
-44.93	-3.77	42.15
2.96	35.86	17.65
-43.42	-45.76	13.65
43.54	60.06	38.01
38.84	44.2	31.48
-2.25	1.23	49.27
-13.57	6.2	66.38
-11.26	65.25	42.56
-25.7	67.49	42.54
2.45	5.53	64.58

// Montojo C A, 2008: NMBR > RULE
// Subjects=16
-28.64	60.76	32.76
23.78	77.48	32.43
-36.34	57.26	44.74
-31.11	49.59	26.26
2.81	2.24	55.04

// Montojo C A, 2008: BOTH > NMBR
// Subjects=16
6.04	-9.62	52.76
6.72	83.72	40.36
32.21	61.19	38.5
14.03	85.52	46.37
-45.59	2.93	28.33

// Montojo C A, 2008: BOTH > RULE
// Subjects=16
-34.4	57.29	32.56
36.08	63.52	42.05
-42.6	2.06	27.81
2.63	-3.77	57.11
-21.91	81.96	40.72
10.79	82.95	41.04
8.29	20.75	37.81
-41.93	-35.53	30.28

// Cowell S F, 2000: Simple Mental Calculations 
// Subjects=12
-.88	12.77	53.31
1.21	-17.5	6.53
-41.03	5.59	45.15
30.67	14.26	4.18
-49.39	-51.81	4.74
-36.94	13.97	9.04

// Dehaene S, 1999: Exact Addition - Approximate Addition 
// Subjects=7
-32.94	68.09	-3.57
-7.53	64.91	9.82
-7.06	-56.68	22.58
22.64	-81.1	32.96
43.74	-77.26	23.69
-44.99	-72.72	41.66
51.92	-14.97	6.06

// Delazer M, 2003: Untrained Multiplication Set vs. Number Matching 
// Subjects=13
-6.91	-76.06	50.55
-47.58	18.83	-13.43
-51.69	10.18	18.27
-26.2	6.8	62.74
-.65	-80.28	15.28
-4.97	-86.95	-24.19
18.47	-68.47	67.63
53.95	19.74	21.43
32.69	23.43	-18.65
47.53	36.23	15.9
5.43	5.44	36.01
33.14	-96.33	-10.46
43.58	-76.58	-34.07

// Hugdahl K, 2004: Mental Arithmetic - Vigilance, Healthy Subjects 
// Subjects=12
-40.11	20.65	15.26
48.71	19.66	38.11
-39.84	-34.66	42.35
29.96	-49.63	46.3

// Lazeron R H C, 2003: Adding vs. Fixation 
// Subjects=9
-30.21	-59.18	53.97
67.95	-33.35	48.29
30.01	-58.88	50.26
32.96	11.5	62.07
-1.87	1.95	66.26
-46.37	12.36	35.84
4.28	31.7	34.22
-33.83	22.84	-1.57
-8.4	28.24	31.2
36.15	-63.7	-29.36
-36.76	-71.22	-38.4

// Lazeron R H C, 2003: High vs. Low 
// Subjects=9
-14.37	-48.98	63.16
26.76	-60.73	20.44
36.13	8.17	58.95
-11.49	19.77	48.45
48.68	11.94	15.34
13.66	35.44	-9.38
-24.16	-14.49	7.58
23.38	-4.03	16.58
-11.51	-46	-43.61
29.76	-71.68	-55.41

// Lee K M, 2000: Multiplication vs. Subtraction 
// Subjects=11
-51.09	-54.73	34.92
-23.51	38.53	43.02
13.16	-77.36	7.56
55.42	-6.64	22.78
3.23	53.95	10.17
-2.06	-42.59	53.88

