// Reference=MNI
// Bagga, 2014: Healthy Controls: Visual Reasoning > Control
// Subjects=16
-33	-85	-8
45	26	28
-45	-29	28
18	-70	49
-39	-68	-6
-36	-68	-6

// Beauchamp M H, 2003: Tower of London, EXP 1 vs. One-Move Control 
// Subjects=12
-1.66	-58.33	63.73
-12.24	-54.29	62.4
-23.07	18.38	61.93
-32.37	-53.5	43.6
-12.42	-65.6	-18.95
-45.43	35.92	24.24
-20.12	25.77	-7.4
-18.13	45.58	-28.75
9.77	-67.51	-18.95
9.72	-55.11	-23.13
13.8	6.84	5.9

// Beauchamp M H, 2003: Tower of London, EXPT 10 vs. One-Move Control 
// Subjects=12
-11.63	14.08	-9.98

// Cho, 2010: Main Effect of Relational Complexity in Analogical Picture Problem Solving
// Subjects=12
-50	42	-10
58	28	34
-50	22	26
4	22	52
-26	-58	42
4	-66	46
0	-6	6
0	-90	-28
-28	-70	-38

// Duncan, 2000: Spatial, High vs. Low g 
// Subjects=13
-52	44	4
-52	32	26
-48	32	-8
-34	10	40
56	30	24
64	20	16
48	44	12
40	12	64
2	26	46
-26	-66	40
48	-56	50
-24	-104	-10
-38	-94	-8
40	-94	-6
46	-74	-12

// Duncan, 2000: Circles, High vs. Low g 
// Subjects=13
56	28	26
44	34	36
38	4	50
44	12	62
-24	-104	-10
-6	-82	2
24	-102	-8

// Eslinger, 2009: Relational reasoning > Baseline, across developmental sample
// Subjects=16
-49	14	30
-34	13	25
47	36	15
50	13	25
-23	-81	40
-4	-65	45
34	-65	40
54	-36	50
-27	-61	-15
29	-47	-10
-5	9	55
-25	9	60
2	22	50
22	0	55
-14	27	5
25	2	10
23	27	0

// Goel, 2000: Induction - Perceptual Baseline
// Subjects=10
-38	-76	-16
-32	-90	-12
-44	-70	-10
34	-56	58
48	-66	-16
54	-58	-14
48	10	26
50	38	12
50	32	22
-24	-62	46
-22	-68	58
-44	10	28

// Goel, 2000: Rule Application - Perceptual Baseline
// Subjects=10
-28	-92	-12
-38	-76	-16
-30	-84	16
32	-84	22
34	-56	56
24	-96	-10
50	30	24
48	10	26
36	4	60
-52	12	32
-48	28	24
0	30	44

// Hampshire, 2011: Peak Activation Coordinates During Reasoning 
// Subjects=16
-30	24	-2
30	28	0
-28	-2	60
-44	48	16
26	4	54
48	44	22
-4	16	48
-28	-48	48
30	-68	36
-10	4	2
12	4	0

// Hampshire, 2011: Main Effect of Rule Complexity for Simultaneous Panels 
// Subjects=16
-30	52	-2
36	60	16
-32	54	20
-44	28	38
44	46	20
50	24	32
8	-56	58
-26	-56	56
22	-60	46

