//Reference=MNI
// (1) Brumback, 2015:A>C  
//Subjects=22
5.98	-42.27	-7.79
-29.83	8.96	-8.89
15.61	3.05	-5.71
11.77	80.63	-36.86
-33.45	52.06	-29.9
12.22	31.45	-11.83

// (2) Sjoerds, 2014: A>N
//Subjects=30 
-39	-84	-13
35	-87	-10
5	-45	25
-9	-50	28
-14	-59	38
-37	21	-15
-34	10	28
44	26	23
30	-55	45
35	-55	58
-11	65	23
0	54	43
3	58	28
-11	51	18
-4	60	-3
-11	47	30
-18	47	43
9	-11	18
-7	14	58
3	12	60
-7	5	58
28	-20	53
48	-57	18
-62	-13	-15
16	44	20

// (3) Dager, 2014: A>Non
//Subjects=43
4.44	-7.17	6.13
1.31	-58.85	4.58
50.35	10.12	50.7
36.9	-19.82	6.83
0.96	-45.08	-20.31

// (4) Lukas, 2013: A>N
//Subjects=15
-4	-94	-10
20	-102	-6
12	-96	2
8	-92	0
14	-88	-8
-8	-88	-8

// (5) Schacht, 2013: A>N
//Subjects=48
-6	24	57
-6	48	12
3	30	24
-45	12	-6
-54	18	3
-57	-60	39
-51	-72	33
-48	-66	48
45	12	-9
33	15	-15

// (6) Dager, 2013: A>N, heavy vs light
//Subjects=35 
30	-78	12
-9	-45	9
-15	-21	42
3	54	0
-15	9	18
15	-12	3
-21	-27	-6
42	-9	48
33	27	-21
42	-3	-27

// (6) Dager, 2013: A>N, FHN vs FHP
//Subjects=35 
-36	-36	-21
-15	-42	-15

// (7) Vollstadt-Klein, 2012: A>N		
//Subjects=38		
-20	-100	-6
32	-94	-8
-12	-6	10
0	-40	28
-6	8	60
-58	-16	-26
0	-20	10
-36	-4	44
-12	60	2
32	-64	46
-30	-66	40
-14	52	-8
-16	2	-14
34	22	-14
-52	14	-16
-6	54	8
10	14	2
-4	16	2
10	0	-8
-8	8	-4
12	42	6
-8	28	34

// (8) Claus, 2011:A>C, WB
//Subjects=326
-34	10	-1436	12	-120	30	100	-16	28-20	-20	1032	-70	-36-26	-70	-3418	-8	22

